sku,product_name,category,subcategory,price,inventory,last_updated
CL-AC-7923,Test Product 5797 (New),,Accessories,14.562436679489029,64.0,
SP-EQ-3249,Test Product 5798 (New),Sports,Equipment,136.27325870724744,78.0,
EL-AC-9901,Test Product 5799,Electronics,Accessories,468.0454365776049,56.0,
CL-AC-9628,Test Product 5800,Clothing,,281.69716515186553,-6.0,2024-06-26 11:06:03.338218
HO-DE-1997,Test Product 5801 [Updated],home & kitchen,Decor,470.75867629742237,93.0,2024-10-30 11:06:03.338248
,Test Product 5802 [Updated],Toys,Arts & Crafts,,13.0,2024-05-24 11:06:03.338281
EL-AC-3529,Test Product 5807 (New),Electronics,Accessories,316.80867794927406,68.0,2024-08-24 11:06:03.338428
Ho-De-3613,Test Product 5808 [Updated],home & kitchen,Decor,,,2024-08-26 11:06:03.338461
EL-LA-1230,Test Product 5809 - Latest Model,Electronics,Laptops,16.99406297434497,19.0,2024-02-24 11:06:03.338491
BO-CH-4149,Test Product 5810,Books,Children,,9.0,2024-10-07 11:06:03.338521
BO-ED-8685,Test Product 5811 - Latest Model,Books,Educational,230.15126573459213,84.0,2024-07-10 11:06:03.338553
TO-AR-4551,Test Product 5813,Toys,Arts & Crafts,214.15205449466214,10.0,2024-06-13 11:06:03.33861
BO-FI-4026,Test Product 5816 [Updated],,Fiction,177.1549632192001,73.0,2024-05-30 11:06:03.338701
Sp-Cl-5746,Test Product 5818 [Updated],Sports,Clothing,39.51583322133886,33.0,2024-11-04 11:06:03.338758
Ho-Ap-8239,Test Product 5819 (New),Home & Kitchen,Appliances,395.8720828506117,27.0,2024-02-28 11:06:03.338787
BO-RE-3230,,Books,Reference,,81.0,2024-05-18 11:06:03.338817
BO-FI-8474,Test Product 5821,Books,Fiction,243.31390348301602,-9.0,2024-09-15 11:06:03.338846
CL-AC-2051,Test Product 5823,Clothing,Accessories,313.7815673802371,82.0,2025-01-06 11:06:03.338905
TO-BU-3140,Test Product 5825 (New),toys,,,29.0,2024-05-30 11:06:03.338963
BO-FI-6587,Test Product 5828 [Updated],Books,Fiction,159.67223382631616,15.0,2024-07-09 11:06:03.339053
SP-OU-4228,Test Product 5831,Sports,Outdoor,298.99108731860315,95.0,2024-12-20 11:06:03.339144
BO-RE-5552,Test Product 5832 [Updated],Books,Reference,407.94276286310117,61.0,2024-12-11 11:06:03.339173
BO-NO-3921,Test Product 5833 [Updated],,Non-Fiction,130.65623495168677,63.0,2024-09-05 11:06:03.339202
TO-OU-5106,Test Product 5834 [Updated],Toys,Outdoor,245.8568326362514,-6.0,2024-06-21 11:06:03.339231
BO-CH-4814,Test Product 5835 [Updated],books,Children,77.3773728190162,47.0,2024-12-05 11:06:03.33926
SP-OU-5835,Test Product 5836 [Updated],Sports,Outdoor,19.14645453403226,12.0,2024-05-25 11:06:03.339289
HO-AP-3383,Test Product 5838,Home & Kitchen,Appliances,422.7350310443692,-5.0,2025-01-02 11:06:03.339346
TO-GA-9044,Test Product 5840,Toys,Games,336.23076398158923,95.0,2024-07-04 11:06:03.339403
TO-BU-1509,Test Product 5843,Toys,Building,272.4318607427632,,2024-08-27 11:06:03.339488
CL-WO-4613,Test Product 5849 - Latest Model,,Womens,403.99360028627683,87.0,2024-08-09 11:06:03.339659
To-Ar-2932,Test Product 5851 (New),Toys,Arts & Crafts,337.5702022683404,9.0,
Bo-No-5552,Test Product 5852 [Updated],Books,Non-Fiction,357.72533008386614,30.0,
SP-AC-6978,Test Product 5854 (New),Sports,Accessories,395.14925336847466,0.0,2024-05-18 11:06:03.339809
EL-AU-9419,Test Product 5855,Electronics,Audio,$401.27,27.0,2024-05-23 11:06:03.339842
,Test Product 5859 (New),Home & Kitchen,Cookware,382.71856760903444,26.0,2024-07-21 11:06:03.339957
SP-EQ-8621,,Sports,Equipment,381.3645473405575,99.0,2025-01-11 11:06:03.340013
CL-ME-5650,Test Product 5863 (New),clothing,Mens,181.9722670203043,76.0,2024-09-15 11:06:03.34007
Bo-Ch-5609,Test Product 5864 [Updated],Books,Children,$150.43,79.0,
EL-CA-6961,Test Product 5865 (New),Electronics,Cameras,138.74870635006496,-6.0,2024-04-25 11:06:03.340128
TO-GA-9861,Test Product 5867 - Latest Model,Toys,Games,64.96641689640492,46.0,2024-05-15 11:06:03.340186
SP-FI-6974,Test Product 5868 - Latest Model,sports,Fitness,42.20379471998047,79.0,
HO-FU-8336,Test Product 5874,Home & Kitchen,Furniture,398.7584613438252,14.0,2024-03-07 11:06:03.340389
BO-ED-6836,Test Product 5876 [Updated],,Educational,486.19392259526296,41.0,2024-12-02 11:06:03.340446
CL-KI-8565,Test Product 5878 (New),Clothing,Kids,115.4051696194739,65.0,2024-07-31 11:06:03.340506
,Test Product 5880 [Updated],Sports,Outdoor,417.30205442436784,29.0,2024-05-08 11:06:03.340564
HO-AP-7879,Test Product 5881 - Latest Model,Home & Kitchen,Appliances,,59.0,2024-12-07 11:06:03.340594
TO-GA-4439,Test Product 5882 - Latest Model,Toys,,430.254794626954,5.0,2024-08-02 11:06:03.340622
EL-LA-9273,Test Product 5884 (New),,,474.6652968629363,9.0,2024-09-23 11:06:03.340678
CL-AC-4334,Test Product 5885 (New),Clothing,Accessories,193.97264788624364,,2024-03-02 11:06:03.340706
BO-NO-4181,Test Product 5886,Books,Non-Fiction,407.3113781561682,16.0,
To-Ou-4590,Test Product 5889 - Latest Model,,Outdoor,199.1120670549342,76.0,2024-06-21 11:06:03.340825
BO-NO-1410,Test Product 5892 (New),books,Non-Fiction,238.12303654499044,6.0,2025-01-24 11:06:03.340913
CL-ME-1796,Test Product 5893 - Latest Model,Clothing,Mens,116.3932273045443,81.0,2024-10-09 11:06:03.340942
Cl-Ac-7706,Test Product 5895 - Latest Model,Clothing,Accessories,,36.0,2025-01-08 11:06:03.341
EL-AC-6624,Test Product 5901 [Updated],Electronics,Accessories,$457.62,-1.0,2024-05-08 11:06:03.341171
BO-FI-6877,Test Product 5902 - Latest Model,Books,Fiction,,91.0,2024-03-28 11:06:03.3412
SP-OU-5704,Test Product 5903,Sports,Outdoor,244.51562622990474,95.0,2024-08-07 11:06:03.341231
EL-CA-2362,Test Product 5904 - Latest Model,Electronics,,268.1272126886057,18.0,2024-03-18 11:06:03.34126
BO-CH-8712,Test Product 5905 (New),Books,Children,457.50386461202584,0.0,2024-11-06 11:06:03.341289
HO-FU-8786,Test Product 5906 - Latest Model,Home & Kitchen,Furniture,200.55330128379308,-4.0,2024-11-16 11:06:03.341317
BO-FI-4092,Test Product 5907 (New),,Fiction,72.8904423529032,3.0,2024-12-30 11:06:03.341347
El-Ca-7489,Test Product 5908 - Latest Model,Electronics,Cameras,310.75785604025407,80.0,2024-05-09 11:06:03.341377
CL-AC-5502,Test Product 5909,,Accessories,496.49916640974624,41.0,2024-11-04 11:06:03.341406
BO-FI-4933,Test Product 5910 (New),Books,Fiction,88.12970407855613,71.0,2024-03-11 11:06:03.341435
HO-AP-2133,Test Product 5911 (New),Home & Kitchen,Appliances,208.21752300285516,44.0,2024-03-23 11:06:03.341463
TO-ED-6142,Test Product 5913,Toys,Educational,463.0015804051325,39.0,2024-05-06 11:06:03.34152
TO-ED-4195,Test Product 5915 [Updated],Toys,Educational,303.735517599468,84.0,
EL-PH-2773,Test Product 5916 (New),Electronics,Phones,146.2194675958885,,2024-11-03 11:06:03.34161
Sp-Fi-7087,Test Product 5917 - Latest Model,Sports,Fitness,,75.0,2024-11-30 11:06:03.341639
SP-OU-5611,Test Product 5918 [Updated],Sports,Outdoor,22.066696308680022,94.0,2024-08-25 11:06:03.341668
CL-ME-9345,Test Product 5919 (New),Clothing,Mens,409.0970408845547,,2024-10-28 11:06:03.341696
SP-CL-8744,Test Product 5920,Sports,Clothing,317.66054209119926,29.0,2024-12-28 11:06:03.341725
,Test Product 5922 - Latest Model,,Outdoor,369.58789487583806,35.0,2024-09-19 11:06:03.341782
CL-SH-9016,Test Product 5926 (New),Clothing,Shoes,$404.80,55.0,2024-11-13 11:06:03.341899
,Test Product 5927,Electronics,Laptops,$272.19,34.0,2025-01-08 11:06:03.341931
EL-PH-5003,Test Product 5928 [Updated],Electronics,Phones,269.8149921600564,74.0,2024-05-29 11:06:03.341963
BO-NO-2465,,Books,Non-Fiction,$212.04,26.0,2024-02-09 11:06:03.341992
TO-BU-1170,Test Product 5930 - Latest Model,Toys,Building,114.05521795328615,17.0,2024-03-11 11:06:03.342021
HO-DE-5584,Test Product 5931 [Updated],Home & Kitchen,Decor,,70.0,2024-10-26 11:06:03.34205
Sp-Ac-3561,Test Product 5933,Sports,Accessories,272.3934859239908,77.0,2024-04-15 11:06:03.342107
EL-LA-5152,Test Product 5934,Electronics,Laptops,98.29623277376787,33.0,
SP-OU-9992,Test Product 5935 [Updated],Sports,Outdoor,422.17960041281214,66.0,2024-11-05 11:06:03.342166
BO-NO-8106,Test Product 5936 - Latest Model,Books,Non-Fiction,10.703303491857913,41.0,2024-04-19 11:06:03.342195
HO-CO-1229,Test Product 5938 (New),Home & Kitchen,Cookware,148.34949659877762,-9.0,2024-09-23 11:06:03.342253
SP-FI-7655,Test Product 5940 (New),Sports,Fitness,437.18077087974626,88.0,2024-11-10 11:06:03.34231
TO-BU-3722,Test Product 5941 [Updated],Toys,Building,123.85046237969514,-1.0,2024-11-19 11:06:03.342338
SP-FI-7837,Test Product 5943 - Latest Model,,Fitness,340.636665407516,48.0,2024-06-30 11:06:03.342396
SP-FI-1191,Test Product 5944 [Updated],Sports,Fitness,,84.0,2024-05-14 11:06:03.342424
HO-FU-9282,Test Product 5945 [Updated],Home & Kitchen,Furniture,260.81733845156907,19.0,2024-12-22 11:06:03.342453
TO-AR-8445,Test Product 5947,Toys,Arts & Crafts,208.92653885128328,51.0,2024-09-13 11:06:03.342511
HO-DE-5431,Test Product 5948 (New),Home & Kitchen,Decor,249.52927793532444,,2024-09-17 11:06:03.34254
HO-CO-5497,Test Product 5949 - Latest Model,Home & Kitchen,Cookware,100.17077727076729,55.0,2025-01-09 11:06:03.342568
EL-CA-3714,Test Product 5950 [Updated],Electronics,Cameras,$91.48,47.0,2024-09-27 11:06:03.342597
Sp-Ac-8936,Test Product 5951 (New),Sports,Accessories,310.22536849811974,34.0,2024-07-21 11:06:03.342626
HO-FU-5214,Test Product 5952,Home & Kitchen,Furniture,28.88032674686162,93.0,2024-09-04 11:06:03.342654
SP-EQ-6460,Test Product 5953,Sports,Equipment,39.93959328570564,83.0,2024-04-17 11:06:03.342685
HO-AP-5719,Test Product 5954 - Latest Model,Home & Kitchen,Appliances,370.3762905292192,75.0,2024-08-26 11:06:03.342713
BO-FI-1180,Test Product 5956 [Updated],Books,Fiction,389.54880978708985,1.0,2024-12-06 11:06:03.342771
CL-KI-8981,Test Product 5960 (New),Clothing,Kids,389.64148635422816,-4.0,2024-09-27 11:06:03.342887
SP-EQ-1927,Test Product 5963,Sports,Equipment,297.407090358561,,2025-01-09 11:06:03.342972
TO-OU-2589,Test Product 5967 [Updated],Toys,Outdoor,289.6836464192834,64.0,2024-07-24 11:06:03.343086
HO-FU-3762,Test Product 5968 (New),,Furniture,456.8513044862662,62.0,2024-09-19 11:06:03.343115
SP-CL-7304,Test Product 5969 (New),Sports,Clothing,150.67419951874047,29.0,2024-11-02 11:06:03.343145
SP-OU-5032,Test Product 5971,sports,Outdoor,53.21593467189497,7.0,2024-12-16 11:06:03.343203
CL-ME-3853,Test Product 5972 [Updated],Clothing,Mens,,23.0,2024-09-30 11:06:03.343233
BO-FI-7456,Test Product 5974 (New),Books,Fiction,221.69260141267296,-8.0,2025-02-05 11:06:03.343291
CL-KI-8226,Test Product 5975,Clothing,Kids,274.2768112233223,73.0,2024-12-10 11:06:03.34332
Sp-Eq-1111,Test Product 5976,,Equipment,284.8515829607216,84.0,2024-12-16 11:06:03.343348
TO-AR-4131,Test Product 5977 (New),Toys,Arts & Crafts,432.0517653355401,83.0,2024-09-10 11:06:03.343378
CL-SH-4375,Test Product 5978,Clothing,Shoes,454.29429788435726,18.0,2024-07-19 11:06:03.343408
Ho-Fu-1479,Test Product 5980 - Latest Model,Home & Kitchen,Furniture,265.42698069480304,-4.0,2024-03-09 11:06:03.343466
HO-AP-2958,Test Product 5981 (New),home & kitchen,Appliances,480.11370118845014,,2025-01-29 11:06:03.343495
HO-ST-1390,Test Product 5983,Home & Kitchen,Storage,437.57013710669014,30.0,2024-11-17 11:06:03.343553
,Test Product 5987 [Updated],Toys,Arts & Crafts,243.10090270055377,32.0,2024-06-16 11:06:03.343668
EL-CA-3386,Test Product 5988,Electronics,Cameras,300.35870650678675,43.0,2024-03-19 11:06:03.343696
HO-CO-2669,Test Product 5990,home & kitchen,Cookware,420.6028724552831,34.0,
Cl-Wo-6957,Test Product 5991 [Updated],Clothing,Womens,,99.0,2024-05-30 11:06:03.343781
,Test Product 5992 (New),toys,Building,318.62874487509765,,2024-06-19 11:06:03.343809
HO-FU-1952,Test Product 5994 [Updated],Home & Kitchen,Furniture,447.63709347569034,1.0,2024-10-28 11:06:03.343869
BO-ED-6693,,Books,Educational,$402.28,87.0,2024-08-17 11:06:03.343898
EL-LA-7201,Test Product 5996 - Latest Model,Electronics,Laptops,261.3012086132801,,2024-07-27 11:06:03.343927
EL-AC-4831,Test Product 5997,Electronics,Accessories,147.70298725581824,68.0,
BO-CH-9453,Test Product 5998 (New),Books,Children,,93.0,2024-02-20 11:06:03.343984
SP-OU-4943,Test Product 6000 (New),,Outdoor,18.82255169755724,74.0,2024-12-11 11:06:03.344042
BO-CH-3947,Test Product 6002 [Updated],books,Children,199.8117225235148,8.0,2024-05-09 11:06:03.344106
HO-DE-5814,Test Product 6004 (New),Home & Kitchen,Decor,28.38247099359097,20.0,2024-07-19 11:06:03.344164
BO-FI-5270,Test Product 6005 - Latest Model,books,Fiction,160.01409771276172,15.0,2025-01-19 11:06:03.344193
HO-ST-4772,Test Product 6006 [Updated],Home & Kitchen,Storage,189.05341609037876,61.0,2024-06-01 11:06:03.344225
To-Ou-9417,Test Product 6008 (New),Toys,Outdoor,,98.0,2025-01-15 11:06:03.344283
,Test Product 6014,Toys,Games,378.1635250372554,76.0,2024-05-26 11:06:03.344454
SP-EQ-1843,Test Product 6015,Sports,Equipment,194.88700630434403,1.0,2024-03-21 11:06:03.344483
CL-WO-3386,Test Product 6018 (New),clothing,Womens,370.52622057983643,46.0,2024-03-24 11:06:03.344568
SP-AC-2321,Test Product 6019,sports,Accessories,449.8256524988634,10.0,2024-05-27 11:06:03.344597
TO-ED-9733,Test Product 6022,Toys,Educational,160.09631758157056,,2024-09-10 11:06:03.344682
CL-AC-2360,Test Product 6023 - Latest Model,Clothing,,220.49021353624977,-3.0,2024-09-06 11:06:03.344712
EL-AU-5514,Test Product 6025 (New),Electronics,Audio,$103.36,2.0,2025-02-03 11:06:03.344772
BO-RE-9397,Test Product 6027 - Latest Model,Books,Reference,223.07229834198225,12.0,2025-02-05 11:06:03.344833
TO-BU-4817,Test Product 6028,Toys,Building,311.5383690279977,8.0,2024-03-04 11:06:03.344862
SP-CL-4996,Test Product 6029 [Updated],sports,,142.42396438347484,99.0,2024-07-18 11:06:03.344891
CL-WO-3025,Test Product 6034 - Latest Model,Clothing,Womens,,18.0,2024-12-30 11:06:03.345034
CL-WO-6691,Test Product 6035 [Updated],Clothing,,192.29274658136657,5.0,2024-09-25 11:06:03.345063
BO-RE-2125,Test Product 6036,,Reference,42.99483744095501,50.0,2024-05-24 11:06:03.345091
CL-WO-5908,Test Product 6037 (New),Clothing,Womens,199.3297702622868,12.0,2024-03-31 11:06:03.34512
BO-ED-5178,Test Product 6039 [Updated],Books,Educational,309.53112474714857,67.0,2024-11-23 11:06:03.345177
BO-ED-1097,Test Product 6040 [Updated],Books,Educational,318.4946742506976,28.0,2024-02-27 11:06:03.345205
,Test Product 6042,Home & Kitchen,Appliances,415.6954648950806,,2024-08-03 11:06:03.345264
Sp-Eq-7901,Test Product 6045 - Latest Model,Sports,Equipment,146.59083886984672,71.0,2024-03-03 11:06:03.345355
HO-DE-7107,Test Product 6046 (New),Home & Kitchen,Decor,13.590779414854275,35.0,2024-03-16 11:06:03.345383
TO-GA-9755,Test Product 6047 (New),,Games,172.66548019653715,60.0,2024-09-09 11:06:03.345412
TO-ED-1122,,Toys,Educational,65.8606854230787,94.0,2024-11-26 11:06:03.345441
BO-ED-9905,Test Product 6049 [Updated],Books,Educational,116.64303746036872,40.0,2024-03-19 11:06:03.345469
,Test Product 6050 [Updated],electronics,Accessories,118.9890369060797,11.0,2024-04-16 11:06:03.345498
BO-NO-9459,Test Product 6052,,Non-Fiction,245.28622137308477,71.0,2024-07-16 11:06:03.345558
HO-AP-1819,Test Product 6053 - Latest Model,Home & Kitchen,Appliances,339.14374618390224,31.0,2024-09-05 11:06:03.345587
HO-ST-4645,Test Product 6054 - Latest Model,Home & Kitchen,Storage,483.5701211748054,30.0,2024-07-01 11:06:03.345615
TO-AR-4126,Test Product 6058,Toys,Arts & Crafts,327.3173284204984,28.0,2024-09-14 11:06:03.345731
EL-AU-2800,Test Product 6060 [Updated],,Audio,233.80146439780617,,2024-10-04 11:06:03.345788
BO-FI-7481,Test Product 6061 - Latest Model,books,Fiction,96.75008578081535,17.0,2024-10-10 11:06:03.345821
HO-CO-2768,Test Product 6063 (New),Home & Kitchen,Cookware,144.00622031654427,55.0,2024-09-05 11:06:03.345883
HO-AP-3582,Test Product 6064 - Latest Model,Home & Kitchen,Appliances,353.94066424009674,66.0,2025-02-03 11:06:03.345915
TO-OU-5269,Test Product 6066 - Latest Model,Toys,Outdoor,445.5546153695472,36.0,2024-11-28 11:06:03.345972
EL-AU-6787,Test Product 6068 (New),Electronics,Audio,110.59476023434674,79.0,2024-04-21 11:06:03.346029
TO-ED-3196,Test Product 6071,Toys,Educational,275.2981309597741,89.0,2025-01-20 11:06:03.346116
SP-CL-5799,Test Product 6072 (New),Sports,Clothing,211.52938588659424,4.0,2024-10-17 11:06:03.346145
SP-AC-5621,Test Product 6073 - Latest Model,,,,91.0,2024-10-01 11:06:03.346173
,Test Product 6074 (New),Books,Non-Fiction,43.122228820105164,9.0,2024-04-27 11:06:03.346202
EL-AU-8426,Test Product 6075 - Latest Model,Electronics,Audio,320.9608566350754,39.0,2024-09-06 11:06:03.34623
,Test Product 6076 (New),Toys,Educational,93.58703280535646,73.0,
HO-DE-1993,Test Product 6079 - Latest Model,,Decor,472.24457230831746,-8.0,2025-01-15 11:06:03.346346
EL-PH-9012,Test Product 6081,electronics,Phones,452.90114728499236,21.0,2024-12-16 11:06:03.346405
EL-AC-2530,Test Product 6082 (New),Electronics,Accessories,493.86050926714574,8.0,2024-04-03 11:06:03.346433
BO-CH-9156,Test Product 6083 - Latest Model,Books,Children,94.7965536510716,17.0,2024-09-21 11:06:03.346462
CL-KI-2048,Test Product 6084 (New),Clothing,Kids,52.645183917576205,67.0,2024-04-29 11:06:03.346492
CL-WO-1404,Test Product 6086 (New),Clothing,Womens,51.662871493080424,9.0,2024-05-11 11:06:03.346549
TO-ED-4025,Test Product 6088 [Updated],Toys,Educational,415.1860068768376,27.0,2024-05-16 11:06:03.346611
CL-AC-8717,Test Product 6089 [Updated],Clothing,Accessories,262.0050845001268,64.0,2024-12-05 11:06:03.34664
EL-AU-5716,Test Product 6090 (New),Electronics,Audio,39.59182593960344,88.0,2025-01-13 11:06:03.346668
EL-PH-8979,Test Product 6093 - Latest Model,Electronics,Phones,278.4627004040918,24.0,2024-05-04 11:06:03.346754
BO-CH-4146,Test Product 6096 - Latest Model,books,Children,483.05557780708375,25.0,2025-01-15 11:06:03.346842
EL-AU-8782,Test Product 6097 (New),electronics,Audio,451.9448665708744,93.0,2024-11-13 11:06:03.346871
EL-AU-1499,Test Product 6100 - Latest Model,Electronics,Audio,219.15648051804962,23.0,2024-08-10 11:06:03.346957
HO-DE-1350,Test Product 6102 - Latest Model,Home & Kitchen,Decor,24.88630543246337,40.0,2024-09-10 11:06:03.347017
SP-EQ-8903,Test Product 6103,Sports,Equipment,221.6636379641978,23.0,2024-12-01 11:06:03.347048
Ho-De-5728,Test Product 6107 - Latest Model,Home & Kitchen,,392.25439795317726,77.0,2025-02-02 11:06:03.347165
BO-CH-8162,Test Product 6109 (New),Books,Children,47.74572781456822,32.0,2024-11-18 11:06:03.347225
HO-FU-8645,Test Product 6110 - Latest Model,Home & Kitchen,Furniture,24.652172766509903,17.0,2024-08-28 11:06:03.347253
SP-FI-4917,Test Product 6112 - Latest Model,Sports,Fitness,,33.0,2024-10-24 11:06:03.34731
EL-AC-3053,Test Product 6113,Electronics,Accessories,,53.0,2024-08-29 11:06:03.347339
HO-FU-1338,,Home & Kitchen,Furniture,134.14934263260338,,2024-07-15 11:06:03.347453
EL-CA-8218,Test Product 6118,Electronics,,225.25797836792944,45.0,2024-06-05 11:06:03.347484
TO-GA-4129,Test Product 6119 (New),toys,Games,$462.18,56.0,2024-03-21 11:06:03.347513
CL-AC-7612,Test Product 6121 [Updated],,,317.24725452485825,92.0,2024-09-28 11:06:03.347571
HO-AP-5032,,Home & Kitchen,Appliances,38.85876040683197,53.0,2024-09-25 11:06:03.34763
EL-AC-6054,Test Product 6125,Electronics,Accessories,290.4923808257265,,2024-07-13 11:06:03.347688
TO-AR-9438,Test Product 6126 (New),Toys,Arts & Crafts,256.205927086815,94.0,2024-11-12 11:06:03.347716
SP-CL-6547,Test Product 6128 (New),Sports,Clothing,239.02544954015656,54.0,
SP-OU-8216,Test Product 6130,Sports,Outdoor,351.3137204259189,97.0,2024-03-03 11:06:03.347837
SP-FI-2214,Test Product 6131 - Latest Model,,Fitness,,21.0,2025-01-21 11:06:03.347866
SP-CL-3105,Test Product 6132 - Latest Model,sports,Clothing,499.7710822907989,75.0,2024-05-23 11:06:03.347895
EL-AC-8532,Test Product 6133 (New),Electronics,Accessories,339.4087687740075,50.0,2024-12-12 11:06:03.347924
EL-AC-4262,Test Product 6134 [Updated],electronics,Accessories,437.1629710104599,11.0,2024-05-02 11:06:03.347953
HO-CO-3639,Test Product 6135 [Updated],Home & Kitchen,Cookware,475.6328767199625,61.0,2025-01-19 11:06:03.347982
CL-AC-5309,Test Product 6136 [Updated],Clothing,Accessories,472.51683107279933,56.0,2024-02-16 11:06:03.348011
CL-SH-2954,Test Product 6137 - Latest Model,Clothing,Shoes,71.30998691273402,11.0,2024-02-27 11:06:03.34804
HO-ST-8015,Test Product 6138,Home & Kitchen,Storage,96.18359786532757,12.0,2024-11-03 11:06:03.34807
CL-AC-5386,Test Product 6139 - Latest Model,,Accessories,243.99183707582614,-5.0,2024-04-24 11:06:03.348099
EL-PH-3441,Test Product 6141 - Latest Model,Electronics,Phones,246.71669865201844,62.0,2025-02-05 11:06:03.348157
TO-GA-5023,Test Product 6148 [Updated],Toys,Games,,52.0,2024-10-10 11:06:03.348361
TO-BU-1446,Test Product 6149 - Latest Model,Toys,Building,393.7290273995214,-6.0,2024-03-31 11:06:03.34839
El-Ph-9811,Test Product 6150 [Updated],Electronics,Phones,188.27913814629176,81.0,2024-11-03 11:06:03.34842
,Test Product 6151 [Updated],Home & Kitchen,Appliances,167.42114202212397,40.0,2024-07-27 11:06:03.348449
,Test Product 6152,Home & Kitchen,Appliances,215.302192733485,38.0,2024-10-04 11:06:03.348478
TO-GA-7161,Test Product 6154 [Updated],Toys,Games,340.26185003822206,62.0,2024-03-07 11:06:03.348537
Bo-No-1161,,Books,Non-Fiction,496.76222838011387,13.0,2024-02-09 11:06:03.348566
SP-OU-7243,Test Product 6157 (New),Sports,Outdoor,405.00333047109035,64.0,2025-01-17 11:06:03.348623
BO-CH-9334,Test Product 6158 (New),Books,Children,424.23572566314687,-4.0,2025-01-11 11:06:03.348651
SP-CL-7901,Test Product 6160 (New),Sports,Clothing,233.35768613456,70.0,2024-07-14 11:06:03.348708
EL-AC-7197,Test Product 6161 [Updated],Electronics,Accessories,351.9674283175665,76.0,2024-07-21 11:06:03.348736
SP-AC-2005,Test Product 6162,Sports,,,88.0,2024-09-26 11:06:03.348767
HO-DE-4004,Test Product 6163 [Updated],Home & Kitchen,Decor,316.3097417758972,58.0,2024-08-17 11:06:03.348795
EL-PH-7132,Test Product 6164 (New),Electronics,Phones,267.2690620644607,27.0,2024-10-02 11:06:03.348826
,Test Product 6165 [Updated],Clothing,Shoes,37.3145417957728,99.0,2024-06-01 11:06:03.348855
BO-RE-1705,,Books,Reference,410.5187486564495,-9.0,2024-06-03 11:06:03.348912
TO-ED-3382,Test Product 6168 (New),toys,Educational,96.57864491915728,4.0,2024-08-09 11:06:03.348942
EL-AU-4724,Test Product 6169 - Latest Model,Electronics,Audio,99.49667694039657,-4.0,2024-07-05 11:06:03.348971
HO-ST-8436,Test Product 6174 [Updated],home & kitchen,Storage,414.28300406944044,85.0,2024-02-16 11:06:03.34912
HO-DE-2023,Test Product 6178 [Updated],,Decor,102.53834673930652,-1.0,2024-03-23 11:06:03.349237
To-Ou-9271,Test Product 6179 (New),Toys,Outdoor,131.09972097028242,98.0,2024-05-16 11:06:03.349267
BO-NO-5563,Test Product 6180 [Updated],Books,Non-Fiction,345.28246029695407,82.0,2024-08-15 11:06:03.349296
,Test Product 6182 [Updated],,Equipment,474.6060513904257,81.0,2024-03-02 11:06:03.349355
TO-AR-8887,Test Product 6183 - Latest Model,,Arts & Crafts,36.6515208556639,,2025-02-05 11:06:03.349384
CL-KI-2419,Test Product 6184,Clothing,Kids,175.78692369999962,52.0,2024-08-21 11:06:03.349412
BO-NO-6978,Test Product 6187 [Updated],Books,Non-Fiction,464.7465587819284,98.0,2024-08-21 11:06:03.349498
,Test Product 6191,Electronics,Laptops,399.09267498243884,,2024-03-21 11:06:03.349613
BO-NO-8779,Test Product 6192 - Latest Model,books,Non-Fiction,23.296528807814646,9.0,2024-12-18 11:06:03.349644
BO-RE-8120,Test Product 6195 - Latest Model,Books,Reference,329.98446643839293,66.0,2024-08-25 11:06:03.349732
To-Bu-2693,Test Product 6196 [Updated],Toys,Building,$265.12,96.0,2024-05-01 11:06:03.349761
CL-SH-8645,Test Product 6197 - Latest Model,,Shoes,270.13876207669836,82.0,2024-12-30 11:06:03.34979
BO-FI-4979,Test Product 6198 [Updated],Books,Fiction,37.901596035780074,53.0,
BO-ED-7233,Test Product 6199 (New),Books,Educational,$83.45,46.0,2024-10-24 11:06:03.34985
BO-ED-1751,,Books,,189.70975425196286,25.0,2024-12-22 11:06:03.349911
TO-OU-9076,Test Product 6202 [Updated],,Outdoor,417.20816914582815,22.0,2024-10-13 11:06:03.349939
EL-CA-7561,Test Product 6204 - Latest Model,,Cameras,80.91387559105966,99.0,2024-07-23 11:06:03.349997
EL-AU-7391,Test Product 6205,Electronics,Audio,397.13075105368546,66.0,2024-05-13 11:06:03.350027
,Test Product 6206 (New),Home & Kitchen,Storage,363.3933437104687,22.0,2024-12-10 11:06:03.350056
HO-DE-1682,Test Product 6207 - Latest Model,home & kitchen,Decor,300.0744903366304,72.0,
EL-CA-9860,Test Product 6208 [Updated],,Cameras,260.69236435946834,90.0,2024-06-09 11:06:03.350113
,Test Product 6210 - Latest Model,Books,Non-Fiction,156.92620680083724,84.0,2024-03-23 11:06:03.35017
,Test Product 6211 (New),Home & Kitchen,Cookware,434.95089872482686,26.0,2024-08-03 11:06:03.350198
BO-CH-8497,Test Product 6215 (New),Books,Children,352.8153078448546,66.0,2024-11-19 11:06:03.350314
CL-AC-9527,,clothing,,,62.0,2024-05-10 11:06:03.35037
EL-CA-1186,Test Product 6218,electronics,Cameras,172.58134190915635,78.0,
EL-PH-4807,Test Product 6219 (New),Electronics,Phones,190.3715616404672,50.0,2024-03-07 11:06:03.350427
SP-AC-6933,Test Product 6220,Sports,Accessories,40.81865772963454,28.0,2025-01-07 11:06:03.350457
